researcher_id,travel_type,month,country,continent,emission
214,Train,2023-12-01,GB,EU,16.93877551020408
214,Flight,2023-10-01,US,NA,2083.1533477321814
214,Flight,2023-05-01,US,NA,1379.8076923076924
214,Flight,2023-12-01,TR,AS,752.2222222222223
215,Train,2023-04-01,IT,EU,13.019000703729768
215,Flight,2023-04-01,TR,AS,752.2222222222223
215,Flight,2023-10-01,IL,AS,471.1111111111111
215,Flight,2023-07-01,US,NA,1583.7370242214533
215,Train,2023-12-01,ES,EU,17.857142857142854
216,Flight,2023-12-01,US,NA,1764.4859813084113
216,Flight,2023-12-01,NL,EU,165.27446300715988
217,Flight,2023-02-01,BE,EU,114.68624833110815
217,Train,2023-04-01,GB,EU,18.57926669956745
217,Train,2023-03-01,GB,EU,18.57926669956745
218,Flight,2023-07-01,US,NA,1102.9411764705883
218,Flight,2023-01-01,US,NA,1379.8076923076924
219,Train,2023-08-01,ES,EU,19.127803212539764
219,Flight,2023-03-01,DE,EU,134.68834688346885
219,Flight,2023-04-01,US,NA,2083.1533477321814
220,Flight,2023-01-01,DE,EU,134.68834688346885
221,Flight,2023-03-01,ET,AF,1223.6842105263156
221,Train,2023-05-01,DE,EU,13.662644876838188
221,Flight,2023-08-01,AE,AS,1426.5734265734268
221,Flight,2023-09-01,ES,EU,188.46153846153848
222,Flight,2023-03-01,DE,EU,133.89391979301425
222,Train,2023-02-01,FR,EU,10.079831019165656
222,Flight,2023-04-01,US,NA,500.0
223,Flight,2023-09-01,US,NA,604.0
223,Train,2023-06-01,GB,EU,14.146567717996291
224,Train,2023-05-01,FR,EU,10.079831019165656
224,Flight,2023-08-01,FR,EU,152.94117647058826
225,Flight,2023-05-01,DE,EU,133.89391979301425
225,Flight,2023-03-01,PT,EU,287.98798798798805
226,Train,2023-07-01,DE,EU,13.743708865660086
227,Train,2023-02-01,NL,EU,16.864741123179577
228,Flight,2023-09-01,US,NA,1614.7058823529412
228,Flight,2023-03-01,CA,NA,1208.9230769230767
228,Flight,2023-06-01,CH,EU,39.285714285714285
229,Flight,2023-12-01,CH,EU,39.285714285714285
230,Flight,2023-08-01,US,NA,1633.0459770114942
230,Flight,2023-04-01,BE,EU,114.68624833110815
230,Flight,2023-10-01,FR,EU,112.5
231,Train,2023-07-01,RU,EU,49.92150706436421
232,Flight,2023-06-01,FR,EU,98.78234398782344
232,Train,2023-10-01,BE,EU,11.702678401133484
232,Flight,2023-03-01,US,NA,1583.7370242214533
233,Flight,2023-11-01,PT,EU,287.98798798798805
233,Flight,2023-05-01,US,NA,1711.5384615384614
233,Flight,2023-06-01,CN,AS,2294.623655913979
234,Flight,2023-10-01,US,NA,2083.1533477321814
235,Train,2023-08-01,DE,EU,14.285714285714285
236,Flight,2023-09-01,US,NA,2083.1533477321814
236,Train,2023-08-01,DE,EU,13.662644876838188
237,Flight,2023-04-01,NO,EU,256.9767441860466
237,Train,2023-04-01,DK,EU,22.45616556481748
237,Flight,2023-12-01,GB,EU,154.54545454545453
238,Train,2023-11-01,DE,EU,13.743708865660086
238,Flight,2023-03-01,FR,EU,50.892857142857146
238,Train,2023-04-01,XK,EU,20.408163265306122
238,Flight,2023-10-01,CN,AS,1675.3086419753088
239,Flight,2023-04-01,SE,EU,264.57142857142856
239,Train,2023-01-01,PT,EU,22.64030612244898
239,Flight,2023-11-01,NO,EU,256.9767441860466
239,Flight,2023-08-01,CA,NA,1208.9230769230767
240,Flight,2023-02-01,TR,AS,752.2222222222223
240,Flight,2023-02-01,US,NA,1633.0459770114942
241,Flight,2023-05-01,US,NA,1811.111111111111
241,Flight,2023-02-01,FI,EU,484.00000000000006
242,Flight,2023-06-01,RU,EU,304.34782608695656
242,Flight,2023-04-01,US,NA,237.5
243,Train,2023-03-01,DE,EU,13.662644876838188
244,Flight,2023-03-01,HK,AS,2113.953488372093
246,Flight,2023-02-01,KR,AS,1675.1724137931035
246,Flight,2023-03-01,US,NA,1711.5384615384614
246,Flight,2023-11-01,US,NA,2140.5109489051097
247,Flight,2023-06-01,AT,EU,185.05747126436785
248,Train,2023-07-01,GB,EU,18.221574344023324
248,Flight,2023-01-01,RU,EU,627.5862068965516
248,Flight,2023-05-01,FI,EU,484.00000000000006
248,Flight,2023-03-01,US,NA,1711.5384615384614
248,Flight,2023-03-01,US,NA,1423.728813559322
249,Flight,2023-08-01,AE,AS,1426.5734265734268
250,Train,2023-02-01,FR,EU,10.079831019165656
250,Flight,2023-09-01,CH,EU,39.30635838150289
251,Train,2023-08-01,BE,EU,11.702678401133484
251,Flight,2023-08-01,US,NA,1711.5384615384614
251,Flight,2023-04-01,BE,EU,114.68624833110815
251,Flight,2023-05-01,PL,EU,294.7368421052632
252,Train,2023-05-01,ES,EU,13.761720904578045
253,Flight,2023-03-01,US,NA,1633.0459770114942
253,Flight,2023-08-01,GB,EU,182.07681365576104
253,Flight,2023-07-01,NL,EU,165.27446300715988
254,Flight,2023-06-01,NL,EU,165.27446300715988
254,Train,2023-06-01,DE,EU,14.285714285714285
254,Train,2023-04-01,CH,EU,4.010852896071723
254,Train,2023-09-01,CH,EU,4.010852896071723
255,Train,2023-05-01,DE,EU,13.743708865660086
255,Flight,2023-05-01,US,NA,2083.1533477321814
255,Flight,2023-08-01,TW,AS,1359.0909090909092
256,Flight,2023-03-01,FR,EU,180.0
256,Flight,2023-12-01,ES,EU,158.82352941176472
257,Train,2023-02-01,RU,EU,51.0204081632653
257,Flight,2023-02-01,RO,EU,288.46153846153845
258,Flight,2023-08-01,US,NA,2083.1533477321814
258,Flight,2023-11-01,FR,EU,98.78234398782344
260,Flight,2023-12-01,FR,EU,50.892857142857146
260,Flight,2023-11-01,DE,EU,134.68834688346885
260,Flight,2023-11-01,IT,EU,164.48863636363637
261,Flight,2023-12-01,CA,NA,1208.9230769230767
261,Train,2023-08-01,GB,EU,16.93877551020408
262,Train,2023-12-01,GR,EU,27.30918957178247
262,Flight,2023-04-01,FR,EU,98.78234398782344
262,Flight,2023-09-01,CN,AS,1675.3086419753088
263,Flight,2023-10-01,DE,EU,134.68834688346885
264,Flight,2023-09-01,JP,AS,100.0
264,Flight,2023-07-01,US,NA,1423.728813559322
264,Flight,2023-10-01,US,NA,2083.1533477321814
266,Flight,2023-01-01,AE,AS,1426.5734265734268
266,Flight,2023-12-01,CN,AS,1675.3086419753088
266,Train,2023-08-01,ES,EU,13.761720904578045
267,Flight,2023-09-01,HK,AS,2113.953488372093
268,Flight,2023-10-01,NL,EU,165.27446300715988
268,Flight,2023-10-01,GB,EU,182.07681365576104
268,Flight,2023-06-01,GB,EU,182.07681365576104
268,Flight,2023-02-01,AT,EU,185.05747126436785
269,Flight,2023-03-01,TR,AS,752.2222222222223
269,Train,2023-08-01,AT,EU,18.883415435139575
269,Flight,2023-09-01,AT,EU,185.05747126436785
270,Train,2023-10-01,BE,EU,11.702678401133484
270,Train,2023-06-01,GR,EU,27.30918957178247
270,Flight,2023-06-01,GB,EU,182.07681365576104
271,Flight,2023-12-01,CN,AS,1675.3086419753088
272,Flight,2023-08-01,IL,AS,471.1111111111111
273,Flight,2023-02-01,DE,EU,133.89391979301425
273,Train,2023-03-01,IE,EU,20.77259475218659
274,Flight,2023-07-01,XK,EU,200.0
274,Flight,2023-05-01,GB,EU,182.07681365576104
274,Flight,2023-12-01,DE,EU,79.79797979797979
275,Flight,2023-11-01,FR,EU,98.78234398782344
275,Flight,2023-08-01,US,NA,1492.7318295739349
276,Flight,2023-05-01,BR,SA,500.0
277,Flight,2023-02-01,DE,EU,133.89391979301425
277,Flight,2023-07-01,US,NA,2083.1533477321814
277,Flight,2023-01-01,KR,AS,1675.1724137931035
278,Train,2023-11-01,GB,EU,18.57926669956745
278,Flight,2023-08-01,CA,NA,1208.9230769230767
279,Train,2023-08-01,GB,EU,18.57926669956745
280,Train,2023-12-01,DE,EU,13.662644876838188
280,Flight,2023-09-01,MA,AF,354.2372881355932
280,Flight,2023-04-01,CA,NA,1208.9230769230767
281,Flight,2023-02-01,PL,EU,294.7368421052632
281,Flight,2023-06-01,BE,EU,114.68624833110815
281,Flight,2023-02-01,IL,AS,471.1111111111111
282,Flight,2023-06-01,CH,EU,39.285714285714285
283,Flight,2023-03-01,US,NA,175.0
283,Flight,2023-03-01,GB,EU,202.08333333333331
283,Flight,2023-03-01,NL,EU,165.27446300715988
284,Flight,2023-08-01,CN,AS,1675.3086419753088
285,Flight,2023-06-01,US,NA,2140.5109489051097
286,Train,2023-08-01,GB,EU,23.308270676691727
286,Flight,2023-07-01,IL,AS,471.1111111111111
288,Flight,2023-11-01,CN,AS,1675.3086419753088
288,Flight,2023-01-01,NL,EU,165.27446300715988
288,Flight,2023-04-01,CN,AS,1675.3086419753088
289,Flight,2023-01-01,US,NA,1423.728813559322
289,Flight,2023-08-01,GB,EU,166.0
289,Flight,2023-03-01,KE,AF,1494.4444444444446
289,Train,2023-06-01,GR,EU,27.30918957178247
290,Flight,2023-05-01,TR,AS,752.2222222222223
290,Train,2023-08-01,AT,EU,18.883415435139575
291,Train,2023-05-01,AT,EU,18.883415435139575
291,Flight,2023-07-01,AT,EU,185.05747126436785
293,Flight,2023-05-01,US,NA,1423.728813559322
293,Flight,2023-12-01,PT,EU,287.98798798798805
293,Flight,2023-09-01,CN,AS,1675.3086419753088
293,Flight,2023-01-01,US,NA,2140.5109489051097
294,Train,2023-09-01,RO,EU,29.434850863422287
294,Flight,2023-12-01,CA,NA,1208.9230769230767
294,Train,2023-02-01,PL,EU,30.075187969924812
294,Flight,2023-11-01,DE,EU,134.68834688346885
295,Train,2023-06-01,FI,EU,49.38775510204082
295,Flight,2023-09-01,ET,AF,1223.6842105263156
295,Train,2023-02-01,IT,EU,15.538033395176251
295,Flight,2023-12-01,US,NA,1583.7370242214533
295,Flight,2023-09-01,GB,EU,182.07681365576104
296,Train,2023-01-01,PL,EU,30.075187969924812
296,Flight,2023-02-01,CN,AS,1675.3086419753088
297,Flight,2023-07-01,US,NA,2140.5109489051097
297,Flight,2023-08-01,NL,EU,165.27446300715988
297,Train,2023-11-01,DK,EU,22.45616556481748
297,Train,2023-10-01,PT,EU,29.38652938652939
298,Train,2023-07-01,ES,EU,19.127803212539764
298,Train,2023-01-01,BE,EU,11.702678401133484
298,Flight,2023-02-01,IL,AS,471.1111111111111
299,Train,2023-07-01,CH,EU,4.010852896071723
300,Flight,2023-05-01,QA,AS,1419.7802197802196
300,Flight,2023-01-01,AU,OC,2500.0
300,Flight,2023-01-01,RU,EU,304.34782608695656
301,Flight,2023-11-01,CA,NA,1361.0294117647059
301,Flight,2023-09-01,DE,EU,140.0
301,Flight,2023-05-01,CA,NA,1649.5798319327732
302,Train,2023-07-01,NL,EU,16.864741123179577
302,Flight,2023-04-01,IL,AS,471.1111111111111
303,Flight,2023-12-01,US,NA,1633.0459770114942
304,Train,2023-01-01,BE,EU,11.702678401133484
304,Train,2023-07-01,LU,EU,7.470845481049562
305,Flight,2023-07-01,US,NA,1914.2857142857144
305,Flight,2023-01-01,CN,AS,2294.623655913979
305,Flight,2023-08-01,NL,EU,165.27446300715988
306,Flight,2023-06-01,CH,EU,39.285714285714285
306,Train,2023-10-01,FR,EU,10.459183673469386
306,Flight,2023-01-01,FR,EU,152.94117647058826
307,Flight,2023-10-01,PT,EU,287.98798798798805
307,Flight,2023-11-01,FR,EU,98.78234398782344
308,Flight,2023-01-01,GL,NA,50.0
308,Flight,2023-09-01,GR,EU,267.6300578034682
310,Train,2023-01-01,HR,EU,8.017492711370263
311,Flight,2023-03-01,TR,AS,370.9677419354839
311,Flight,2023-07-01,DE,EU,134.68834688346885
311,Flight,2023-05-01,IT,EU,164.48863636363637
312,Train,2023-11-01,IT,EU,16.784554730983302
312,Flight,2023-06-01,US,NA,300.0
312,Train,2023-04-01,DE,EU,13.743708865660086
312,Flight,2023-06-01,NL,EU,165.27446300715988
313,Flight,2023-03-01,CA,NA,1649.5798319327732
313,Train,2023-02-01,DE,EU,13.662644876838188
313,Flight,2023-01-01,CA,NA,66.66666666666667
313,Flight,2023-09-01,TR,AS,752.2222222222223
313,Flight,2023-04-01,FI,EU,484.00000000000006
314,Flight,2023-01-01,CH,EU,39.30635838150289
315,Flight,2023-11-01,IN,AS,1160.0
315,Train,2023-01-01,GB,EU,18.57926669956745
316,Flight,2023-06-01,US,NA,1633.0459770114942
316,Flight,2023-12-01,CN,AS,2294.623655913979
317,Flight,2023-05-01,CA,NA,1361.0294117647059
318,Train,2023-08-01,FR,EU,10.079831019165656
319,Flight,2023-07-01,FR,EU,98.78234398782344
319,Flight,2023-06-01,BE,EU,114.68624833110815
319,Flight,2023-10-01,US,NA,1583.7370242214533
320,Flight,2023-04-01,US,NA,1492.7318295739349
321,Train,2023-09-01,DE,EU,8.142650999793856
322,Train,2023-02-01,IT,EU,15.538033395176251
322,Flight,2023-04-01,CN,AS,1675.3086419753088
322,Flight,2023-04-01,DE,EU,133.89391979301425
323,Train,2023-01-01,BE,EU,11.702678401133484
323,Flight,2023-02-01,BE,EU,114.68624833110815
324,Flight,2023-05-01,NL,EU,165.27446300715988
325,Flight,2023-10-01,IT,EU,164.48863636363637
325,Flight,2023-06-01,NL,EU,165.27446300715988
325,Train,2023-04-01,DE,EU,13.743708865660086
326,Train,2023-12-01,IT,EU,16.784554730983302
326,Flight,2023-05-01,NL,EU,165.27446300715988
327,Flight,2023-06-01,IT,EU,164.48863636363637
327,Flight,2023-01-01,FR,EU,98.78234398782344
327,Train,2023-01-01,ES,EU,13.761720904578045
327,Flight,2023-02-01,AE,AS,1516.7664670658683
327,Flight,2023-03-01,BE,EU,114.68624833110815
328,Flight,2023-02-01,US,NA,1492.7318295739349
328,Flight,2023-11-01,IT,EU,164.48863636363637
328,Flight,2023-10-01,MY,AS,1414.2857142857144
329,Flight,2023-02-01,NZ,OC,700.0
329,Flight,2023-10-01,US,NA,1583.7370242214533
329,Train,2023-11-01,GB,EU,14.146567717996291
329,Flight,2023-10-01,AE,AS,1516.7664670658683
330,Train,2023-09-01,IT,EU,16.784554730983302
331,Flight,2023-07-01,US,NA,1583.7370242214533
331,Train,2023-12-01,NL,EU,16.864741123179577
332,Flight,2023-11-01,FI,EU,484.00000000000006
332,Flight,2023-09-01,US,NA,1406.060606060606
332,Flight,2023-05-01,DE,EU,134.68834688346885
332,Flight,2023-07-01,BE,EU,114.68624833110815
333,Flight,2023-09-01,CN,AS,1675.3086419753088
334,Flight,2023-09-01,SG,AS,2655.3333333333335
334,Flight,2023-08-01,DE,EU,66.66666666666667
334,Train,2023-04-01,GB,EU,15.769944341372911
335,Flight,2023-04-01,US,NA,1633.0459770114942
335,Flight,2023-12-01,PT,EU,287.98798798798805
335,Train,2023-11-01,RU,EU,49.92150706436421
335,Flight,2023-09-01,DE,EU,79.79797979797979
336,Flight,2023-04-01,IT,EU,164.48863636363637
336,Train,2023-09-01,BE,EU,11.702678401133484
337,Train,2023-06-01,DE,EU,13.662644876838188
337,Train,2023-09-01,NL,EU,16.864741123179577
337,Flight,2023-04-01,PL,EU,294.7368421052632
337,Flight,2023-04-01,US,NA,2140.5109489051097
338,Flight,2023-07-01,CI,AF,1076.1904761904764
338,Flight,2023-09-01,US,NA,1711.5384615384614
338,Flight,2023-06-01,SV,NA,200.0
339,Flight,2023-07-01,US,NA,2140.5109489051097
339,Flight,2023-09-01,US,NA,1492.7318295739349
339,Train,2023-07-01,IT,EU,16.784554730983302
340,Flight,2023-01-01,IT,EU,184.61538461538458
340,Flight,2023-04-01,US,NA,1764.4859813084113
341,Flight,2023-07-01,HU,EU,172.16494845360825
341,Flight,2023-09-01,IT,EU,107.31707317073172
341,Flight,2023-02-01,CA,NA,1208.9230769230767
343,Train,2023-03-01,IT,EU,18.838304552590262
345,Flight,2023-09-01,TR,AS,752.2222222222223
345,Flight,2023-09-01,GB,EU,202.08333333333331
346,Flight,2023-07-01,CA,NA,1208.9230769230767
346,Flight,2023-08-01,US,NA,2083.1533477321814
346,Train,2023-02-01,DE,EU,13.662644876838188
347,Flight,2023-08-01,TH,AS,1100.0
347,Flight,2023-12-01,BE,EU,114.68624833110815
347,Train,2023-02-01,IE,EU,20.77259475218659
349,Flight,2023-11-01,US,NA,2083.1533477321814
350,Train,2023-07-01,FR,EU,10.079831019165656
350,Flight,2023-08-01,US,NA,1423.728813559322
350,Flight,2023-06-01,FR,EU,110.00000000000001
351,Flight,2023-04-01,FR,EU,98.78234398782344
351,Flight,2023-02-01,US,NA,1449.1803278688526
351,Flight,2023-08-01,US,NA,1492.7318295739349
352,Flight,2023-10-01,CA,NA,1361.0294117647059
352,Flight,2023-03-01,US,NA,604.0
353,Train,2023-09-01,CH,EU,4.010852896071723
353,Flight,2023-07-01,SI,EU,115.99999999999999
354,Flight,2023-10-01,ES,EU,134.86486486486484
354,Flight,2023-07-01,AU,OC,1450.0
355,Train,2023-03-01,PL,EU,30.075187969924812
355,Flight,2023-04-01,PT,EU,287.98798798798805
356,Flight,2023-07-01,GB,EU,182.07681365576104
357,Flight,2023-03-01,CN,AS,1675.3086419753088
357,Train,2023-08-01,NO,EU,29.640427599611264
357,Flight,2023-06-01,AT,EU,185.05747126436785
358,Flight,2023-01-01,FR,EU,98.78234398782344
358,Flight,2023-01-01,GL,NA,575.0000000000001
359,Flight,2023-03-01,US,NA,1764.4859813084113
359,Train,2023-03-01,FR,EU,11.661807580174926
359,Flight,2023-09-01,US,NA,2140.5109489051097
360,Train,2023-06-01,SE,EU,26.997084548104954
360,Flight,2023-08-01,US,NA,237.5
360,Train,2023-02-01,DK,EU,22.45616556481748
361,Flight,2023-04-01,NL,EU,165.27446300715988
361,Flight,2023-12-01,US,NA,1492.7318295739349
361,Flight,2023-10-01,IE,EU,203.57142857142858
361,Train,2023-08-01,CH,EU,4.010852896071723
361,Flight,2023-05-01,US,NA,1633.0459770114942
362,Train,2023-09-01,DE,EU,13.743708865660086
362,Flight,2023-02-01,TR,AS,752.2222222222223
364,Train,2023-11-01,DE,EU,12.244897959183673
365,Flight,2023-11-01,JP,AS,1860.0
366,Flight,2023-12-01,CL,SA,2565.625
366,Flight,2023-06-01,US,NA,1633.0459770114942
366,Train,2023-01-01,BE,EU,11.702678401133484
367,Flight,2023-04-01,GB,EU,150.0
368,Train,2023-07-01,FR,EU,10.079831019165656
368,Train,2023-12-01,FR,EU,10.079831019165656
368,Train,2023-05-01,DE,EU,13.743708865660086
368,Train,2023-09-01,NL,EU,16.864741123179577
368,Train,2023-02-01,AT,EU,18.883415435139575
369,Flight,2023-07-01,US,NA,1764.4859813084113
369,Flight,2023-12-01,US,NA,1633.0459770114942
369,Train,2023-06-01,CH,EU,4.010852896071723
369,Train,2023-04-01,PT,EU,29.38652938652939
369,Train,2023-05-01,BE,EU,11.702678401133484
370,Train,2023-12-01,CH,EU,4.010852896071723
370,Flight,2023-07-01,NL,EU,165.27446300715988
370,Flight,2023-06-01,US,NA,1583.7370242214533
370,Flight,2023-04-01,US,NA,1379.8076923076924
371,Train,2023-04-01,AT,EU,18.883415435139575
371,Flight,2023-07-01,FR,EU,98.78234398782344
371,Train,2023-10-01,NL,EU,16.864741123179577
371,Flight,2023-08-01,US,NA,1633.0459770114942
372,Flight,2023-03-01,DE,EU,79.79797979797979
372,Flight,2023-03-01,ES,EU,187.4524714828897
372,Train,2023-06-01,DE,EU,14.285714285714285
373,Flight,2023-07-01,CN,AS,1675.3086419753088
373,Flight,2023-12-01,CR,NA,1733.3333333333335
374,Flight,2023-10-01,NL,EU,165.27446300715988
375,Flight,2023-01-01,GH,AF,1460.0
375,Flight,2023-11-01,GB,EU,182.07681365576104
375,Flight,2023-09-01,ES,EU,134.86486486486484
375,Flight,2023-10-01,DE,EU,134.68834688346885
376,Flight,2023-06-01,US,NA,2083.1533477321814
376,Train,2023-03-01,AT,EU,18.883415435139575
376,Train,2023-02-01,GB,EU,15.769944341372911
377,Train,2023-09-01,DE,EU,13.662644876838188
379,Flight,2023-07-01,SE,EU,25.0
380,Flight,2023-02-01,DK,EU,220.0704225352113
380,Train,2023-04-01,FR,EU,10.459183673469386
380,Flight,2023-06-01,US,NA,1698.0000000000002
380,Train,2023-09-01,ES,EU,13.761720904578045
382,Flight,2023-07-01,GB,EU,138.63636363636365
382,Flight,2023-03-01,IL,AS,471.1111111111111
382,Train,2023-08-01,FR,EU,10.079831019165656
383,Flight,2023-06-01,FR,EU,98.78234398782344
384,Train,2023-10-01,DE,EU,13.662644876838188
384,Flight,2023-01-01,IT,EU,137.03703703703704
384,Flight,2023-08-01,KR,AS,1675.1724137931035
384,Flight,2023-02-01,AT,EU,185.05747126436785
384,Flight,2023-08-01,AE,AS,1426.5734265734268
385,Flight,2023-03-01,US,NA,1698.0000000000002
385,Flight,2023-09-01,MX,NA,2346.6666666666665
385,Flight,2023-08-01,BE,EU,114.68624833110815
386,Flight,2023-10-01,US,NA,1633.0459770114942
386,Flight,2023-06-01,US,NA,1163.3333333333333
387,Flight,2023-03-01,HK,AS,2113.953488372093
387,Train,2023-08-01,DE,EU,13.662644876838188
387,Flight,2023-02-01,MA,AF,354.2372881355932
387,Flight,2023-05-01,US,NA,1102.9411764705883
388,Flight,2023-06-01,BE,EU,114.68624833110815
388,Flight,2023-04-01,GB,EU,228.42105263157893
389,Flight,2023-11-01,DE,EU,134.68834688346885
390,Train,2023-07-01,DE,EU,13.743708865660086
391,Flight,2023-12-01,TR,AS,370.9677419354839
392,Flight,2023-06-01,CN,AS,2294.623655913979
392,Flight,2023-05-01,GB,EU,228.42105263157893
392,Flight,2023-10-01,BE,EU,114.68624833110815
392,Train,2023-04-01,GB,EU,14.146567717996291
393,Flight,2023-06-01,DK,EU,220.0704225352113
393,Flight,2023-11-01,CN,AS,1675.3086419753088
393,Flight,2023-06-01,CN,AS,1675.3086419753088
394,Flight,2023-02-01,BE,EU,114.68624833110815
394,Flight,2023-12-01,GB,EU,182.07681365576104
394,Train,2023-01-01,ES,EU,13.761720904578045
396,Flight,2023-01-01,DE,EU,140.0
396,Flight,2023-10-01,BE,EU,114.68624833110815
396,Train,2023-01-01,BE,EU,11.702678401133484
396,Flight,2023-09-01,NL,EU,165.27446300715988
396,Flight,2023-11-01,FI,EU,0.0
397,Flight,2023-01-01,ES,EU,187.4524714828897
397,Train,2023-12-01,CH,EU,4.010852896071723
397,Train,2023-05-01,GB,EU,16.93877551020408
398,Flight,2023-02-01,DE,EU,134.68834688346885
398,Flight,2023-05-01,TR,AS,752.2222222222223
399,Train,2023-05-01,GB,EU,14.146567717996291
399,Flight,2023-12-01,US,NA,1139.2857142857142
400,Flight,2023-10-01,AT,EU,185.05747126436785
400,Train,2023-04-01,DE,EU,13.662644876838188
400,Train,2023-06-01,FR,EU,10.079831019165656
401,Flight,2023-06-01,GB,EU,228.42105263157893
401,Train,2023-08-01,GB,EU,20.620748299319725
401,Train,2023-12-01,AT,EU,18.883415435139575
401,Train,2023-07-01,BE,EU,11.702678401133484
403,Flight,2023-02-01,ES,EU,225.0
404,Flight,2023-01-01,IT,EU,164.48863636363637
404,Train,2023-12-01,GB,EU,18.57926669956745
405,Flight,2023-07-01,US,NA,1492.7318295739349
405,Flight,2023-01-01,US,NA,1492.7318295739349
405,Train,2023-02-01,BE,EU,11.702678401133484
406,Flight,2023-07-01,AT,EU,185.05747126436785
406,Flight,2023-01-01,US,NA,1379.8076923076924
407,Flight,2023-10-01,DE,EU,133.89391979301425
407,Train,2023-05-01,GB,EU,20.408163265306122
407,Flight,2023-02-01,ET,AF,1223.6842105263156
407,Flight,2023-11-01,US,NA,1492.7318295739349
409,Flight,2023-01-01,US,NA,2140.5109489051097
409,Flight,2023-01-01,US,NA,2083.1533477321814
410,Flight,2023-03-01,FR,EU,98.78234398782344
411,Flight,2023-11-01,JP,AS,1949.1228070175437
411,Flight,2023-09-01,IE,EU,180.0
412,Flight,2023-12-01,GB,EU,182.07681365576104
412,Flight,2023-01-01,CH,EU,39.30635838150289
412,Flight,2023-09-01,BR,SA,1190.909090909091
412,Flight,2023-10-01,KR,AS,1675.1724137931035
413,Flight,2023-07-01,US,NA,1633.0459770114942
414,Flight,2023-09-01,GL,NA,575.0000000000001
414,Train,2023-01-01,NL,EU,16.864741123179577
415,Flight,2023-03-01,BE,EU,114.68624833110815
415,Flight,2023-10-01,NL,EU,165.27446300715988
415,Flight,2023-09-01,US,NA,1698.0000000000002
416,Flight,2023-12-01,DE,EU,158.06451612903228
416,Flight,2023-04-01,SI,EU,115.99999999999999
416,Flight,2023-08-01,CN,AS,1675.3086419753088
